Close_BTC,Close_ETH,Close_SPX,Close_NASDAQ,GDP,UNRATE,CPI,FFR
4087.066162,140.988159,2805.370117,7643.379883,20304.874,3.8,254.202,2.41
4069.107178,139.416473,2815.439941,7669.169922,20304.874,3.8,254.202,2.41
4098.374512,142.497421,2834.399902,7729.319824,20304.874,3.8,254.202,2.41
4158.183105,141.830322,2867.189941,7828.910156,20584.528,3.6,255.211,2.42
4879.87793,163.961746,2867.23999,7848.689941,20584.528,3.6,255.211,2.42
4973.021973,161.458801,2873.399902,7895.549805,20584.528,3.6,255.211,2.42
4922.798828,158.052536,2879.389893,7891.779785,20584.528,3.6,255.211,2.42
5036.681152,165.514847,2892.73999,7938.689941,20584.528,3.6,255.211,2.42
5289.770996,180.25882,2895.77002,7953.879883,20584.528,3.6,255.211,2.42
5204.958496,176.114578,2878.199951,7909.279785,20584.528,3.6,255.211,2.42
5324.551758,177.337479,2888.209961,7964.240234,20584.528,3.6,255.211,2.42
5064.487793,165.497025,2888.320068,7947.359863,20584.528,3.6,255.211,2.42
5089.539063,164.736328,2907.409912,7984.160156,20584.528,3.6,255.211,2.42
5067.108398,161.574173,2905.580078,7976.009766,20584.528,3.6,255.211,2.42
5235.55957,167.623444,2907.060059,8000.22998,20584.528,3.6,255.211,2.42
5251.937988,166.95076,2900.449951,7996.080078,20584.528,3.6,255.211,2.42
5298.385742,173.814026,2905.030029,7998.060059,20584.528,3.6,255.211,2.42
5399.365234,171.874664,2907.969971,8015.27002,20584.528,3.6,255.211,2.42
5572.362305,171.4478,2933.679932,8120.819824,20584.528,3.6,255.211,2.42
5464.866699,165.826096,2927.25,8102.009766,20584.528,3.6,255.211,2.42
5210.515625,154.459396,2926.169922,8118.680176,20584.528,3.6,255.211,2.42
5279.348145,156.347092,2939.879883,8146.399902,20584.528,3.6,255.211,2.42
5247.352539,155.201996,2943.030029,8161.850098,20584.528,3.6,255.211,2.42
5350.726563,162.166031,2945.830078,8095.390137,20584.528,3.6,255.211,2.42
5402.697266,160.818344,2923.72998,8049.640137,20584.528,3.7,255.29,2.39
5505.283691,162.122787,2917.52002,8036.77002,20584.528,3.7,255.29,2.39
5768.289551,167.952408,2945.639893,8164.0,20584.528,3.7,255.29,2.39
5746.807129,172.653214,2932.469971,8123.290039,20584.528,3.7,255.29,2.39
5829.501465,169.79866,2884.050049,7963.759766,20584.528,3.7,255.29,2.39
5982.45752,170.948166,2879.419922,7943.319824,20584.528,3.7,255.29,2.39
6174.528809,170.289307,2870.719971,7910.589844,20584.528,3.7,255.29,2.39
6378.849121,173.142746,2881.399902,7916.939941,20584.528,3.7,255.29,2.39
7814.915039,196.846283,2811.870117,7647.02002,20584.528,3.7,255.29,2.39
7994.416016,217.148575,2834.409912,7734.490234,20584.528,3.7,255.29,2.39
8205.167969,247.153061,2850.959961,7822.149902,20584.528,3.7,255.29,2.39
7884.90918,264.01001,2876.320068,7898.049805,20584.528,3.7,255.29,2.39
7343.895508,243.764587,2859.530029,7816.279785,20584.528,3.7,255.29,2.39
7978.309082,251.86441,2840.22998,7702.379883,20584.528,3.7,255.29,2.39
7963.327637,255.215881,2864.360107,7785.720215,20584.528,3.7,255.29,2.39
7680.066406,244.698914,2856.27002,7750.839844,20584.528,3.7,255.29,2.39
7881.84668,245.965668,2822.23999,7628.279785,20584.528,3.7,255.29,2.39
7987.371582,249.484985,2826.060059,7637.009766,20584.528,3.7,255.29,2.39
8719.961914,271.768707,2802.389893,7607.350098,20584.528,3.7,255.29,2.39
8659.487305,269.455688,2783.02002,7547.310059,20584.528,3.7,255.29,2.39
8319.472656,255.858948,2788.860107,7567.720215,20584.528,3.7,255.29,2.39
8574.501953,268.113556,2752.060059,7453.149902,20584.528,3.7,255.29,2.39
8208.995117,252.607925,2744.449951,7333.02002,20584.528,3.7,255.29,2.39
7707.770996,241.338791,2803.27002,7527.120117,20584.528,3.7,255.29,2.39
7824.231445,247.05101,2826.149902,7575.47998,20584.528,3.7,255.29,2.39
7822.023438,249.474335,2843.48999,7615.549805,20584.528,3.7,255.29,2.39
8043.951172,250.930359,2873.340088,7742.100098,20584.528,3.7,255.29,2.39
8000.32959,247.520126,2886.72998,7823.169922,20584.528,3.7,255.29,2.39
7927.714355,245.78183,2885.719971,7822.569824,20584.528,3.7,255.29,2.39
8145.857422,260.90329,2879.840088,7792.720215,20584.528,3.7,255.29,2.39
8230.923828,256.168793,2891.639893,7837.129883,20584.528,3.7,255.29,2.39
8693.833008,264.087463,2886.97998,7796.660156,20584.528,3.7,255.29,2.39
9320.352539,274.351105,2889.669922,7845.02002,20584.528,3.7,255.29,2.39
9081.762695,265.051849,2917.75,7953.879883,20584.528,3.7,255.29,2.39
9273.521484,269.431793,2926.459961,7987.319824,20584.528,3.7,255.29,2.39
9527.160156,271.695007,2954.179932,8051.339844,20584.528,3.7,255.29,2.39
10144.556641,294.910278,2950.459961,8031.709961,20584.528,3.7,255.29,2.39
11011.102539,310.424683,2945.350098,8005.700195,20584.528,3.7,255.29,2.39
11790.916992,318.126312,2917.379883,7884.720215,20584.528,3.7,255.29,2.39
13016.231445,336.753174,2913.780029,7909.970215,20584.528,3.7,255.29,2.39
11182.806641,294.267639,2924.919922,7967.759766,20584.528,3.7,255.29,2.39
12407.332031,311.226105,2941.76001,8006.240234,20584.528,3.7,255.29,2.39
10583.134766,293.641113,2964.330078,8091.160156,20817.581,3.7,255.685,2.4
10801.677734,291.596436,2973.01001,8109.089844,20817.581,3.7,255.685,2.4
11961.269531,303.099976,2995.820068,8170.22998,20817.581,3.7,255.685,2.4
10978.459961,287.997528,2990.409912,8161.790039,20817.581,3.7,255.685,2.4
12285.958008,313.251404,2975.949951,8098.379883,20817.581,3.7,255.685,2.4
12573.8125,308.881012,2979.629883,8141.72998,20817.581,3.7,255.685,2.4
12156.512695,290.002319,2993.070068,8202.530273,20817.581,3.7,255.685,2.4
11358.662109,268.704041,2999.909912,8196.040039,20817.581,3.7,255.685,2.4
11815.986328,276.276703,3013.77002,8244.139648,20817.581,3.7,255.685,2.4
10895.089844,229.776001,3014.300049,8258.19043,20817.581,3.7,255.685,2.4
9477.641602,199.188675,3004.040039,8222.799805,20817.581,3.7,255.685,2.4
9693.802734,211.48497,2984.419922,8185.209961,20817.581,3.7,255.685,2.4
10666.482422,226.566162,2995.110107,8207.240234,20817.581,3.7,255.685,2.4
10530.732422,221.33342,2976.610107,8146.490234,20817.581,3.7,255.685,2.4
10343.106445,217.560013,2985.030029,8204.139648,20817.581,3.7,255.685,2.4
9900.767578,212.728516,3005.469971,8251.400391,20817.581,3.7,255.685,2.4
9811.925781,217.046371,3019.560059,8321.5,20817.581,3.7,255.685,2.4
9911.841797,219.617996,3003.669922,8238.540039,20817.581,3.7,255.685,2.4
9870.303711,219.629608,3025.860107,8330.209961,20817.581,3.7,255.685,2.4
9519.145508,211.268051,3020.969971,8293.330078,20817.581,3.7,255.685,2.4
9607.423828,210.522598,3013.179932,8273.610352,20817.581,3.7,255.685,2.4
10085.62793,218.654144,2980.379883,8175.419922,20817.581,3.7,255.685,2.4
10399.668945,217.808441,2953.560059,8111.120117,20817.581,3.7,256.059,2.13
10518.174805,217.871567,2932.050049,8004.069824,20817.581,3.7,256.059,2.13
11805.65332,234.215027,2844.73999,7726.040039,20817.581,3.7,256.059,2.13
11478.168945,226.020645,2881.77002,7833.27002,20817.581,3.7,256.059,2.13
11941.96875,226.391006,2883.97998,7862.830078,20817.581,3.7,256.059,2.13
11966.407227,220.941864,2938.090088,8039.160156,20817.581,3.7,256.059,2.13
11862.936523,210.488907,2918.649902,7959.140137,20817.581,3.7,256.059,2.13
11382.616211,211.288071,2882.699951,7863.410156,20817.581,3.7,256.059,2.13
10895.830078,208.709045,2926.320068,8016.359863,20817.581,3.7,256.059,2.13
10051.704102,186.607742,2840.600098,7773.939941,20817.581,3.7,256.059,2.13
10311.545898,188.50206,2847.600098,7766.620117,20817.581,3.7,256.059,2.13
10374.338867,185.440079,2888.679932,7895.990234,20817.581,3.7,256.059,2.13
10916.053711,203.091934,2923.649902,8002.810059,20817.581,3.7,256.059,2.13
10763.232422,196.565414,2900.51001,7948.560059,20817.581,3.7,256.059,2.13
10138.049805,186.891632,2924.429932,8020.209961,20817.581,3.7,256.059,2.13
10131.055664,191.332916,2922.949951,7991.390137,20817.581,3.7,256.059,2.13
10407.964844,194.706207,2847.110107,7751.77002,20817.581,3.7,256.059,2.13
10370.820313,188.929382,2878.379883,7853.740234,20817.581,3.7,256.059,2.13
10185.5,187.516663,2869.159912,7826.950195,20817.581,3.7,256.059,2.13
9754.422852,173.889969,2887.939941,7856.879883,20817.581,3.7,256.059,2.13
9510.200195,169.516739,2924.580078,7973.390137,20817.581,3.7,256.059,2.13
9598.173828,168.834869,2926.459961,7962.879883,20817.581,3.7,256.059,2.13
10623.540039,179.499329,2906.27002,7874.160156,20817.581,3.7,256.059,2.13
10594.493164,175.992889,2937.780029,7976.879883,20817.581,3.7,256.059,2.13
10575.533203,174.217133,2976.0,8116.830078,20817.581,3.7,256.059,2.13
10353.302734,169.956177,2978.709961,8103.069824,20817.581,3.7,256.059,2.13
10334.974609,181.14946,2978.429932,8087.439941,20817.581,3.7,256.059,2.13
10115.975586,179.78717,2979.389893,8084.160156,20817.581,3.7,256.059,2.13
10178.37207,178.725494,3000.929932,8169.680176,20817.581,3.7,256.059,2.13
10410.126953,181.016098,3009.570068,8194.469727,20817.581,3.7,256.059,2.13
10360.546875,181.109726,3007.389893,8176.709961,20817.581,3.7,256.059,2.13
10276.793945,197.113174,2997.959961,8153.540039,20817.581,3.7,256.059,2.13
10241.272461,208.608749,3005.699951,8186.02002,20817.581,3.7,256.059,2.13
10198.248047,211.393036,3006.72998,8177.390137,20817.581,3.7,256.059,2.13
10266.415039,221.280853,3006.790039,8182.879883,20817.581,3.7,256.059,2.13
10181.641602,218.050049,2992.070068,8117.669922,20817.581,3.7,256.059,2.13
9729.324219,201.92131,2991.780029,8112.459961,20817.581,3.7,256.059,2.13
8620.566406,168.110733,2966.600098,7993.629883,20817.581,3.7,256.059,2.13
8486.993164,170.8927,2984.870117,8077.379883,20817.581,3.7,256.059,2.13
8118.967773,166.727127,2977.620117,8030.660156,20817.581,3.7,256.059,2.13
8251.845703,174.710999,2961.790039,7939.629883,20817.581,3.7,256.059,2.13
8293.868164,179.872208,2976.73999,7999.339844,20817.581,3.7,256.059,2.13
8343.276367,177.340424,2940.25,7908.680176,20951.088,3.6,257.244,1.83
8393.041992,180.71051,2887.610107,7785.25,20951.088,3.6,257.244,1.83
8259.992188,175.199341,2910.629883,7872.259766,20951.088,3.6,257.244,1.83
8205.939453,176.985001,2952.01001,7982.470215,20951.088,3.6,257.244,1.83
8245.623047,181.18634,2938.790039,7956.290039,20951.088,3.6,257.244,1.83
8228.783203,182.021561,2893.060059,7823.779785,20951.088,3.6,257.244,1.83
8595.740234,193.293259,2919.399902,7903.740234,20951.088,3.6,257.244,1.83
8586.473633,191.659668,2938.129883,7950.779785,20951.088,3.6,257.244,1.83
8321.756836,182.569687,2970.27002,8057.040039,20951.088,3.6,257.244,1.83
8374.686523,186.960907,2966.149902,8048.649902,20951.088,3.6,257.244,1.83
8205.369141,181.406067,2995.679932,8148.709961,20951.088,3.6,257.244,1.83
8047.526855,176.013504,2989.689941,8124.180176,20951.088,3.6,257.244,1.83
8103.911133,178.028351,2997.949951,8156.850098,20951.088,3.6,257.244,1.83
7973.20752,173.621338,2986.199951,8089.540039,20951.088,3.6,257.244,1.83
8243.720703,174.92099,3006.719971,8162.990234,20951.088,3.6,257.244,1.83
8078.203125,172.300858,2995.98999,8104.299805,20951.088,3.6,257.244,1.83
7514.671875,162.402786,3004.52002,8119.790039,20951.088,3.6,257.244,1.83
7493.48877,162.168549,3010.290039,8185.799805,20951.088,3.6,257.244,1.83
8660.700195,181.523209,3022.550049,8243.120117,20951.088,3.6,257.244,1.83
9256.148438,182.662811,3039.419922,8325.990234,20951.088,3.6,257.244,1.83
9427.6875,190.342575,3036.889893,8276.849609,20951.088,3.6,257.244,1.83
9205.726563,184.692169,3046.77002,8303.980469,20951.088,3.6,257.244,1.83
9199.584961,183.966919,3037.560059,8292.360352,20951.088,3.6,257.244,1.83
9261.104492,183.969894,3066.909912,8386.400391,20951.088,3.6,257.803,1.55
9412.612305,186.355194,3078.27002,8433.200195,20951.088,3.6,257.803,1.55
9342.527344,189.304169,3074.620117,8434.679688,20951.088,3.6,257.803,1.55
9360.879883,191.593842,3076.780029,8410.629883,20951.088,3.6,257.803,1.55
9267.561523,187.976547,3085.179932,8434.519531,20951.088,3.6,257.803,1.55
8804.880859,184.211472,3093.080078,8475.30957,20951.088,3.6,257.803,1.55
8757.788086,185.489639,3087.01001,8464.280273,20951.088,3.6,257.803,1.55
8815.662109,186.843414,3091.840088,8486.089844,20951.088,3.6,257.803,1.55
8808.262695,188.258743,3094.040039,8482.099609,20951.088,3.6,257.803,1.55
8708.094727,185.999634,3096.629883,8479.019531,20951.088,3.6,257.803,1.55
8491.992188,180.521179,3120.459961,8540.830078,20951.088,3.6,257.803,1.55
8309.286133,180.559601,3122.030029,8549.94043,20951.088,3.6,257.803,1.55
8206.145508,177.455551,3120.179932,8570.660156,20951.088,3.6,257.803,1.55
8027.268066,175.698349,3108.459961,8526.730469,20951.088,3.6,257.803,1.55
7642.75,161.462723,3103.540039,8506.209961,20951.088,3.6,257.803,1.55
7296.577637,150.268173,3110.290039,8519.879883,20951.088,3.6,257.803,1.55
7146.133789,146.476532,3133.639893,8632.490234,20951.088,3.6,257.803,1.55
7218.371094,148.965073,3140.52002,8647.929688,20951.088,3.6,257.803,1.55
7531.663574,153.010559,3153.629883,8705.179688,20951.088,3.6,257.803,1.55
7761.243652,155.304153,3140.97998,8665.469727,20951.088,3.6,257.803,1.55
7321.988281,149.059158,3113.870117,8567.990234,20951.088,3.6,257.803,1.55
7320.145508,147.956421,3093.199951,8520.639648,20951.088,3.6,257.803,1.55
7252.034668,146.747742,3112.76001,8566.669922,20951.088,3.6,257.803,1.55
7448.307617,149.248993,3117.429932,8570.700195,20951.088,3.6,257.803,1.55
7546.996582,149.194443,3145.909912,8656.530273,20951.088,3.6,257.803,1.55
7400.899414,148.225174,3135.959961,8621.830078,20951.088,3.6,257.803,1.55
7278.119629,146.267044,3132.52002,8616.179688,20951.088,3.6,257.803,1.55
7217.427246,143.608002,3141.629883,8654.049805,20951.088,3.6,257.803,1.55
7243.134277,145.604004,3168.570068,8717.320313,20951.088,3.6,257.803,1.55
7269.68457,144.944748,3168.800049,8734.879883,20951.088,3.6,257.803,1.55
6932.480469,133.614029,3191.449951,8814.230469,20951.088,3.6,257.803,1.55
6640.515137,122.603889,3192.52002,8823.360352,20951.088,3.6,257.803,1.55
7276.802734,133.092194,3191.139893,8827.740234,20951.088,3.6,257.803,1.55
7202.844238,129.321136,3205.370117,8887.219727,20951.088,3.6,257.803,1.55
7218.816406,129.066055,3221.219971,8924.959961,20951.088,3.6,257.803,1.55
7355.628418,128.61409,3224.01001,8945.650391,20951.088,3.6,257.803,1.55
7322.532227,129.063889,3223.379883,8952.879883,20951.088,3.6,257.803,1.55
7238.966797,126.361221,3239.909912,9022.389648,20951.088,3.6,257.803,1.55
7290.088379,127.214607,3240.02002,9006.620117,20951.088,3.6,257.803,1.55
7292.995117,132.633484,3221.290039,8945.990234,20951.088,3.6,257.803,1.55
7193.599121,129.610855,3230.780029,8972.599609,20951.088,3.6,257.803,1.55
6985.470215,127.410179,3257.850098,9092.19043,20951.088,3.6,257.803,1.55
7344.884277,134.171707,3234.850098,9020.769531,20951.088,3.6,257.803,1.55
7769.219238,144.304153,3246.280029,9071.469727,20951.088,3.6,257.803,1.55
8163.692383,143.543991,3237.179932,9068.580078,20951.088,3.6,257.803,1.55
8079.862793,141.258133,3253.050049,9129.240234,20951.088,3.6,257.803,1.55
7879.071289,138.979202,3274.699951,9203.429688,20951.088,3.6,257.803,1.55
8166.554199,143.963776,3265.350098,9178.860352,20951.088,3.6,257.803,1.55
8144.194336,144.226593,3288.129883,9273.929688,20951.088,3.6,257.803,1.55
8827.764648,165.955353,3283.149902,9251.330078,20951.088,3.6,257.803,1.55
8807.010742,166.230682,3289.290039,9258.700195,20951.088,3.6,257.803,1.55
8723.786133,164.391006,3316.810059,9357.129883,20951.088,3.6,257.803,1.55
8929.038086,170.779953,3329.620117,9388.94043,20951.088,3.6,257.803,1.55
8745.894531,169.697159,3320.790039,9370.80957,20951.088,3.6,257.803,1.55
8680.875977,168.294159,3321.75,9383.769531,20951.088,3.6,257.803,1.55
8406.515625,162.928558,3325.540039,9402.480469,20951.088,3.6,257.803,1.55
8445.43457,163.051178,3295.469971,9314.910156,20951.088,3.6,257.803,1.55
8909.819336,170.930893,3243.629883,9139.30957,20951.088,3.6,257.803,1.55
9358.589844,176.370316,3276.23999,9269.679688,20951.088,3.6,257.803,1.55
9316.629883,175.050339,3273.399902,9275.160156,20951.088,3.6,257.803,1.55
9508.993164,184.690475,3283.659912,9298.929688,20951.088,3.6,257.803,1.55
9350.529297,180.160172,3225.52002,9150.94043,20951.088,3.6,257.803,1.55
9293.521484,189.865067,3248.919922,9273.400391,20951.088,3.6,257.803,1.55
9180.962891,189.250595,3297.590088,9467.969727,20951.088,3.6,257.803,1.55
9613.423828,204.23024,3334.689941,9508.679688,20951.088,3.6,257.803,1.55
9729.801758,212.339081,3345.780029,9572.150391,20951.088,3.6,257.803,1.55
9795.943359,222.726059,3327.709961,9520.509766,20951.088,3.6,257.803,1.55
9856.611328,223.522705,3352.090088,9628.389648,20951.088,3.6,257.803,1.55
10208.236328,235.851196,3357.75,9638.94043,20951.088,3.6,257.803,1.55
10326.054688,265.406128,3379.449951,9725.959961,20951.088,3.6,257.803,1.55
10214.379883,268.099243,3373.939941,9711.969727,20951.088,3.6,257.803,1.55
10312.116211,284.217499,3380.159912,9731.179688,20951.088,3.6,257.803,1.55
10141.996094,281.94458,3370.290039,9732.740234,20951.088,3.6,257.803,1.55
9633.386719,259.763977,3386.149902,9817.179688,20951.088,3.6,257.803,1.55
9608.475586,257.949463,3373.22998,9750.969727,20951.088,3.6,257.803,1.55
9686.441406,265.600616,3337.75,9576.589844,20951.088,3.6,257.803,1.55
9650.174805,265.216431,3225.889893,9221.280273,20951.088,3.6,257.803,1.55
9341.705078,247.817596,3128.209961,8965.610352,20951.088,3.6,257.803,1.55
8820.522461,225.680267,3116.389893,8980.780273,20951.088,3.6,257.803,1.55
8784.494141,226.753387,2978.76001,8566.480469,20951.088,3.6,257.803,1.55
8672.455078,226.760498,2954.219971,8567.370117,20951.088,3.6,257.803,1.55
8869.669922,230.569778,3090.22998,8952.169922,20951.088,3.6,257.803,1.55
8787.786133,224.47963,3003.370117,8684.089844,20951.088,3.6,257.803,1.55
8755.246094,224.517975,3130.120117,9018.089844,20951.088,3.6,257.803,1.55
9078.762695,229.268188,3023.939941,8738.589844,20951.088,3.6,257.803,1.55
9122.545898,243.525299,2972.370117,8575.620117,20951.088,3.6,257.803,1.55
7923.644531,201.986328,2746.560059,7950.680176,20951.088,3.6,257.803,1.55
7909.729492,200.767242,2882.22998,8344.25,20951.088,3.6,257.803,1.55
7911.430176,194.86853,2741.379883,7952.049805,20951.088,3.6,257.803,1.55
4970.788086,112.347122,2480.639893,7201.799805,20951.088,3.6,257.803,1.55
5563.707031,133.201813,2711.02002,7874.879883,20951.088,3.6,257.803,1.55
5014.47998,110.605873,2386.129883,6904.589844,20951.088,3.6,257.803,1.55
5225.629395,113.942749,2529.189941,7334.779785,20951.088,3.6,257.803,1.55
5238.438477,114.84227,2398.100098,6989.839844,20951.088,3.6,257.803,1.55
6191.192871,136.593857,2409.389893,7150.580078,20951.088,3.6,257.803,1.55
6198.77832,132.737167,2304.919922,6879.52002,20951.088,3.6,257.803,1.55
6416.314941,134.911606,2237.399902,6860.669922,20951.088,3.6,257.803,1.55
6734.803711,138.761444,2447.330078,7417.859863,20951.088,3.6,257.803,1.55
6681.062988,136.195892,2475.560059,7384.299805,20951.088,3.6,257.803,1.55
6716.44043,138.361557,2630.070068,7797.540039,20951.088,3.6,257.803,1.55
6469.79834,133.937943,2541.469971,7502.379883,20951.088,3.6,257.803,1.55
6429.841797,132.904541,2626.649902,7774.149902,20951.088,3.6,257.803,1.55
6438.644531,133.593567,2584.590088,7700.100098,20951.088,3.6,257.803,1.55
6606.776367,135.634552,2470.5,7360.580078,19034.83,14.7,256.092,0.05
6793.624512,142.029144,2526.899902,7487.310059,19034.83,14.7,256.092,0.05
6733.387207,142.091309,2488.649902,7373.080078,19034.83,14.7,256.092,0.05
7271.78125,169.13588,2663.679932,7913.240234,19034.83,14.7,256.092,0.05
7176.414551,165.101944,2659.409912,7887.259766,19034.83,14.7,256.092,0.05
7334.098633,172.641739,2749.97998,8090.899902,19034.83,14.7,256.092,0.05
7302.089355,170.807144,2789.820068,8153.580078,19034.83,14.7,256.092,0.05
6845.037598,156.279556,2761.629883,8192.419922,19034.83,14.7,256.092,0.05
6842.427734,157.59639,2846.060059,8515.740234,19034.83,14.7,256.092,0.05
6642.109863,153.286896,2783.360107,8393.179688,19034.83,14.7,256.092,0.05
7116.804199,172.157379,2799.550049,8532.360352,19034.83,14.7,256.092,0.05
7096.18457,171.63858,2874.560059,8650.139648,19034.83,14.7,256.092,0.05
6881.958496,172.297165,2823.159912,8560.730469,19034.83,14.7,256.092,0.05
6880.323242,172.737701,2736.560059,8263.230469,19034.83,14.7,256.092,0.05
7117.20752,182.599579,2799.310059,8495.379883,19034.83,14.7,256.092,0.05
7429.724609,185.028671,2797.800049,8494.75,19034.83,14.7,256.092,0.05
7550.900879,189.236938,2836.73999,8634.519531,19034.83,14.7,256.092,0.05
7795.601074,197.224716,2878.47998,8730.160156,19034.83,14.7,256.092,0.05
7807.058594,198.41539,2863.389893,8607.730469,19034.83,14.7,256.092,0.05
8801.038086,216.968231,2939.51001,8914.709961,19034.83,14.7,256.092,0.05
8658.553711,207.602051,2912.429932,8889.549805,19034.83,14.7,256.092,0.05
8864.766602,214.219101,2830.709961,8604.950195,19034.83,13.2,255.868,0.05
8912.654297,208.174011,2842.73999,8710.709961,19034.83,13.2,255.868,0.05
9003.070313,206.774399,2868.439941,8809.120117,19034.83,13.2,255.868,0.05
9268.761719,204.055786,2848.419922,8854.389648,19034.83,13.2,255.868,0.05
9951.518555,212.289413,2881.189941,8979.660156,19034.83,13.2,255.868,0.05
9842.666016,212.991577,2929.800049,9121.320313,19034.83,13.2,255.868,0.05
8601.795898,185.912842,2930.189941,9192.339844,19034.83,13.2,255.868,0.05
8804.477539,189.3125,2870.120117,9002.549805,19034.83,13.2,255.868,0.05
9269.987305,199.193283,2820.0,8863.169922,19034.83,13.2,255.868,0.05
9733.72168,202.949097,2852.5,8943.719727,19034.83,13.2,255.868,0.05
9328.197266,195.622665,2863.699951,9014.55957,19034.83,13.2,255.868,0.05
9726.575195,214.525055,2953.909912,9234.830078,19034.83,13.2,255.868,0.05
9729.038086,213.451111,2922.939941,9185.099609,19034.83,13.2,255.868,0.05
9522.981445,210.096741,2971.610107,9375.780273,19034.83,13.2,255.868,0.05
9081.761719,199.883606,2948.51001,9284.879883,19034.83,13.2,255.868,0.05
9182.577148,207.169189,2955.449951,9324.589844,19034.83,13.2,255.868,0.05
8835.052734,201.902313,2991.77002,9340.219727,19034.83,13.2,255.868,0.05
9181.017578,208.863434,3036.129883,9412.360352,19034.83,13.2,255.868,0.05
9525.750977,219.840424,3029.72998,9368.990234,19034.83,13.2,255.868,0.05
9439.124023,220.675125,3044.310059,9489.870117,19034.83,13.2,255.868,0.05
10167.268555,246.99176,3055.72998,9552.049805,19034.83,11.0,256.986,0.08
9529.803711,237.219055,3080.820068,9608.379883,19034.83,11.0,256.986,0.08
9656.717773,244.179321,3122.870117,9682.910156,19034.83,11.0,256.986,0.08
9800.636719,244.426392,3112.350098,9615.80957,19034.83,11.0,256.986,0.08
9665.533203,241.221985,3193.929932,9814.080078,19034.83,11.0,256.986,0.08
9771.489258,246.309906,3232.389893,9924.75,19034.83,11.0,256.986,0.08
9795.700195,244.911453,3207.179932,9953.75,19034.83,11.0,256.986,0.08
9870.094727,247.444946,3190.139893,10020.349609,19034.83,11.0,256.986,0.08
9321.78125,231.702667,3002.100098,9492.730469,19034.83,11.0,256.986,0.08
9480.84375,237.49321,3041.310059,9588.80957,19034.83,11.0,256.986,0.08
9450.702148,229.928909,3066.590088,9726.019531,19034.83,11.0,256.986,0.08
9538.024414,234.416168,3124.73999,9895.870117,19034.83,11.0,256.986,0.08
9480.254883,233.028275,3113.48999,9910.530273,19034.83,11.0,256.986,0.08
9411.84082,232.101166,3115.340088,9943.049805,19034.83,11.0,256.986,0.08
9288.018555,227.13829,3097.73999,9946.120117,19034.83,11.0,256.986,0.08
9648.717773,242.533188,3117.860107,10056.480469,19034.83,11.0,256.986,0.08
9629.658203,244.142151,3131.290039,10131.370117,19034.83,11.0,256.986,0.08
9313.610352,235.772461,3050.330078,9909.169922,19034.83,11.0,256.986,0.08
9264.813477,232.944489,3083.76001,10017.0,19034.83,11.0,256.986,0.08
9162.917969,229.668045,3009.050049,9757.219727,19034.83,11.0,256.986,0.08
9190.854492,228.19487,3053.23999,9874.150391,19034.83,11.0,256.986,0.08
9137.993164,226.315002,3100.290039,10058.769531,19034.83,11.0,256.986,0.08
9228.325195,231.113419,3115.860107,10154.629883,20511.785,10.2,258.278,0.09
9123.410156,229.392197,3130.01001,10207.629883,20511.785,10.2,258.278,0.09
9375.474609,241.510223,3179.719971,10433.650391,20511.785,10.2,258.278,0.09
9252.277344,239.075531,3145.320068,10343.889648,20511.785,10.2,258.278,0.09
9428.333008,246.670013,3169.939941,10492.5,20511.785,10.2,258.278,0.09
9277.967773,243.015961,3152.050049,10547.75,20511.785,10.2,258.278,0.09
9278.807617,240.984985,3185.040039,10617.44043,20511.785,10.2,258.278,0.09
9243.614258,239.604584,3155.219971,10390.839844,20511.785,10.2,258.278,0.09
9243.213867,240.211487,3197.52002,10488.580078,20511.785,10.2,258.278,0.09
9192.836914,238.423523,3226.560059,10550.490234,20511.785,10.2,258.278,0.09
9132.227539,233.640884,3215.570068,10473.830078,20511.785,10.2,258.278,0.09
9151.392578,232.773087,3224.72998,10503.19043,20511.785,10.2,258.278,0.09
9164.231445,236.153168,3251.840088,10767.089844,20511.785,10.2,258.278,0.09
9374.887695,245.016724,3257.300049,10680.360352,20511.785,10.2,258.278,0.09
9525.363281,262.190643,3276.02002,10706.129883,20511.785,10.2,258.278,0.09
9581.072266,274.689056,3235.659912,10461.419922,20511.785,10.2,258.278,0.09
9536.892578,279.215424,3215.629883,10363.179688,20511.785,10.2,258.278,0.09
10990.873047,321.514099,3239.409912,10536.269531,20511.785,10.2,258.278,0.09
10912.823242,316.657257,3218.439941,10402.089844,20511.785,10.2,258.278,0.09
11100.467773,318.190887,3258.439941,10542.94043,20511.785,10.2,258.278,0.09
11111.213867,334.586639,3246.219971,10587.80957,20511.785,10.2,258.278,0.09
11323.466797,345.554657,3271.120117,10745.269531,20511.785,10.2,258.278,0.09
11246.348633,386.295166,3294.610107,10902.799805,20511.785,10.2,258.278,0.09
11205.892578,389.875488,3306.51001,10941.169922,20511.785,10.2,258.278,0.09
11747.022461,401.590576,3327.77002,10998.400391,20511.785,10.2,258.278,0.09
11779.773438,394.961945,3349.159912,11108.070313,20511.785,10.2,258.278,0.09
11601.472656,379.512848,3351.280029,11010.980469,20511.785,10.2,258.278,0.09
11878.111328,395.887573,3360.469971,10968.360352,20511.785,10.2,258.278,0.09
11410.525391,380.384064,3333.689941,10782.820313,20511.785,10.2,258.278,0.09
11584.93457,391.02417,3380.350098,11012.240234,20511.785,10.2,258.278,0.09
